date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:25	16936/16936	---MCZ	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202019%2011:19:40%20GMT	https://preview.colorlib.com/theme/foody/single.html	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/single.html	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:25	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646f1eba-4d7%22	https://preview.colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:25	86658/86658	---M-Z	200	added ('OK')	application/javascript	etag:%2215282-596fc3359c740-gzip%22	https://preview.colorlib.com/theme/foody/js/jquery-3.2.1.min.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/js/jquery-3.2.1.min.js	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:26	19235/19235	---M-Z	200	added ('OK')	application/javascript	etag:%224b23-596fc33878e00-gzip%22	https://preview.colorlib.com/theme/foody/js/popper.min.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/js/popper.min.js	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:26	50564/50564	---M-Z	200	added ('OK')	application/javascript	etag:%22c584-596fc334a8500-gzip%22	https://preview.colorlib.com/theme/foody/js/bootstrap.min.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/js/bootstrap.min.js	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:26	43237/43237	---M-Z	200	added ('OK')	application/javascript	etag:%22a8e5-596fc33784bc0-gzip%22	https://preview.colorlib.com/theme/foody/js/owl.carousel.min.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/js/owl.carousel.min.js	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:27	8835/8835	---M-Z	200	added ('OK')	application/javascript	etag:%222283-596fc33690980-gzip%22	https://preview.colorlib.com/theme/foody/js/jquery.waypoints.min.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/js/jquery.waypoints.min.js	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:27	14244/14244	---M-Z	200	added ('OK')	application/javascript	etag:%2237a4-596fc334a8500-gzip%22	https://preview.colorlib.com/theme/foody/js/aos.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/js/aos.js	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:27	20932/20932	---M-Z	200	added ('OK')	application/javascript	etag:%2251c4-596fc3359c740-gzip%22	https://preview.colorlib.com/theme/foody/js/jquery.magnific-popup.min.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/js/jquery.magnific-popup.min.js	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:27	1284/1284	---M-Z	200	added ('OK')	application/javascript	etag:%22504-596fc33690980-gzip%22	https://preview.colorlib.com/theme/foody/js/magnific-popup-options.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/js/magnific-popup-options.js	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:27	4427/4427	---M-Z	200	added ('OK')	application/javascript	etag:%22114b-596fc33784bc0-gzip%22	https://preview.colorlib.com/theme/foody/js/main.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/js/main.js	(from https://preview.colorlib.com/theme/foody/index.html)
18:52:28	2157/2157	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2026%20May%202023%2016:52:29%20GMT	https://preview.colorlib.com/theme/foody/css/owl.video.play.png	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/css/owl.video.play.png	(from https://preview.colorlib.com/theme/foody/css/owl.carousel.min.css)
18:52:28	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d794-596fc393123c0%22	https://preview.colorlib.com/theme/foody/fonts/ionicons/fonts/ionicons.eot?v=2.0.0	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/ionicons/fonts/ionicons28b5.eot	(from https://preview.colorlib.com/theme/foody/fonts/ionicons/css/ionicons.min.css)
18:52:29	188508/188508	---MCZ	200	added ('OK')	font/ttf	etag:W/%222e05c-596fc39406600%22	https://preview.colorlib.com/theme/foody/fonts/ionicons/fonts/ionicons.ttf?v=2.0.0	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/ionicons/fonts/ionicons28b5.ttf	(from https://preview.colorlib.com/theme/foody/fonts/ionicons/css/ionicons.min.css)
18:52:29	67904/67904	---M--	200	added ('OK')	font/woff	etag:%2210940-596fc394fa840%22	https://preview.colorlib.com/theme/foody/fonts/ionicons/fonts/ionicons.woff?v=2.0.0	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/ionicons/fonts/ionicons28b5.woff	(from https://preview.colorlib.com/theme/foody/fonts/ionicons/css/ionicons.min.css)
18:52:29	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225180a-596fc39406600%22	https://preview.colorlib.com/theme/foody/fonts/ionicons/fonts/ionicons.svg?v=2.0.0	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/ionicons/fonts/ionicons28b5.svg	(from https://preview.colorlib.com/theme/foody/fonts/ionicons/css/ionicons.min.css)
18:52:30	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-596fc386ac680%22	https://preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont3e6e.eot	(from https://preview.colorlib.com/theme/foody/fonts/fontawesome/css/font-awesome.min.css)
18:52:30	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-596fc386ac680%22	https://preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont.eot?	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfontd41d.eot	(from https://preview.colorlib.com/theme/foody/fonts/fontawesome/css/font-awesome.min.css)
18:52:30	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-596fc38a7cf80%22	https://preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont3e6e.woff2	(from https://preview.colorlib.com/theme/foody/fonts/fontawesome/css/font-awesome.min.css)
18:52:30	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-596fc38988d40%22	https://preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont3e6e.woff	(from https://preview.colorlib.com/theme/foody/fonts/fontawesome/css/font-awesome.min.css)
18:52:30	165548/165548	---MCZ	200	added ('OK')	font/ttf	etag:W/%22286ac-596fc38894b00%22	https://preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont3e6e.ttf	(from https://preview.colorlib.com/theme/foody/fonts/fontawesome/css/font-awesome.min.css)
18:52:31	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-596fc38988d40%22	https://preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/fontawesome/fonts/fontawesome-webfont3e6e.svg	(from https://preview.colorlib.com/theme/foody/fonts/fontawesome/css/font-awesome.min.css)
18:52:31	3354/3354	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d1a-596fc37b3ab80%22	https://preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.eot	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.eot	(from https://preview.colorlib.com/theme/foody/fonts/flaticon/font/flaticon.css)
18:52:31	3354/3354	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d1a-596fc37b3ab80%22	https://preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.eot?	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticond41d.eot	(from https://preview.colorlib.com/theme/foody/fonts/flaticon/font/flaticon.css)
18:52:31	1748/1748	---M--	200	added ('OK')	font/woff2	etag:%226d4-596fc37e17240%22	https://preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.woff2	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.woff2	(from https://preview.colorlib.com/theme/foody/fonts/flaticon/font/flaticon.css)
18:52:32	2280/2280	---M--	200	added ('OK')	font/woff	etag:%228e8-596fc37d23000%22	https://preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.woff	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.woff	(from https://preview.colorlib.com/theme/foody/fonts/flaticon/font/flaticon.css)
18:52:32	3176/3176	---MCZ	200	added ('OK')	font/ttf	etag:W/%22c68-596fc37d23000%22	https://preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.ttf	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.ttf	(from https://preview.colorlib.com/theme/foody/fonts/flaticon/font/flaticon.css)
18:52:32	11850/11850	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222e4a-596fc37c2edc0%22	https://preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.svg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/fonts/flaticon/font/Flaticon.svg	(from https://preview.colorlib.com/theme/foody/fonts/flaticon/font/flaticon.css)
18:52:33	2157/2157	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2026%20May%202023%2016:52:33%20GMT	https://preview.colorlib.com/theme/foody/adoption-single.html	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/adoption-single.html	(from https://preview.colorlib.com/theme/foody/about.html)
18:52:34	147030/147030	---M--	200	added ('OK')	image/jpeg	etag:%2223e56-596fc320a15c0%22	https://preview.colorlib.com/theme/foody/img/dishes_5.jpg	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/FOODY%20TEMPLATE/preview.colorlib.com/theme/foody/img/dishes_5.jpg	(from https://preview.colorlib.com/theme/foody/news.html)
